2026-08-18 21:49:11,697 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 21:17:07,802 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 21:17:08,126 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:08,208 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-22 21:17:08,523 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:08,590 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 21:17:08,943 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:09,022 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:09,342 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-22 21:17:09,657 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:09,762 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:10,173 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 21:17:10,486 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 21:17:10,807 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 21:17:11,084 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 21:17:11,390 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:11,454 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:11,723 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:11,808 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:12,115 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:12,205 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:12,506 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:12,585 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 21:17:12,912 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-22 21:17:13,210 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-22 21:17:13,537 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:17:13,610 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-22 21:17:13,913 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-22 21:17:13,921 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-22 21:17:20,356 | INFO | src.search.semantic_searcher | Semantic search started
2026-08-22 21:17:20,356 | INFO | src.embedders.embedding_generator | Generating query embedding
2026-08-22 21:17:20,385 | INFO | src.embedders.embedding_generator | Query embedding generated (dimensions=384)
2026-08-22 21:17:20,387 | INFO | src.search.semantic_searcher | Query embedding generated
2026-08-22 21:17:20,387 | INFO | src.storage.jsonl_store | Reading records from data/processed/embeddings.jsonl
2026-08-22 21:17:20,397 | INFO | src.storage.jsonl_store | Loaded 70 objects
2026-08-22 21:17:20,397 | INFO | src.search.semantic_searcher | Loaded 70 embeddings
2026-08-22 21:17:20,399 | INFO | src.storage.jsonl_store | Reading records from data/processed/chunks.jsonl
2026-08-22 21:17:20,399 | INFO | src.storage.jsonl_store | Loaded 70 objects
2026-08-22 21:17:20,399 | INFO | src.search.semantic_searcher | Loaded 70 chunks
2026-08-22 21:17:20,399 | INFO | src.search.semantic_searcher | Semantic search completed (5 chunks returned)
2026-08-22 21:17:20,399 | INFO | src.rag.context_builder | Building context from 5 chunks
2026-08-22 21:17:20,399 | INFO | src.rag.context_builder | Context built successfully (1025 characters)
2026-08-22 21:17:20,399 | INFO | src.rag.prompt_builder | Building prompt
2026-08-22 21:17:20,399 | INFO | src.rag.prompt_builder | Prompt built successfully (1238 characters)
2026-08-22 21:17:20,399 | INFO | src.rag.generator | Generating response using LLM
2026-08-22 21:18:01,241 | INFO | httpx | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2026-08-22 21:18:01,241 | INFO | src.rag.generator | LLM response generated successfully
2026-08-22 21:18:01,245 | INFO | src.rag.generator | Answer generated successfully
2026-08-22 22:38:29,246 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 22:38:29,251 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-22 22:38:29,718 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:29,718 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-22 22:38:29,773 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:30,054 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:30,114 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:30,118 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-22 22:38:30,439 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:30,489 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:30,797 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:30,863 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-22 22:38:31,157 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:31,204 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:31,484 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:31,534 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:31,817 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:32,219 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:32,286 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:32,795 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:33,174 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:33,476 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:33,762 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:34,138 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:34,208 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:34,513 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:34,564 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:34,943 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:35,004 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:35,418 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:35,488 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:35,902 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-22 22:38:36,224 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-22 22:38:36,703 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:36,768 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-22 22:38:37,177 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-22 22:38:37,189 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-22 22:38:40,274 | INFO | src.pipelines.dataset_pipeline | Processing URL: https://docs.python.org/3/tutorial/
2026-08-22 22:38:40,274 | INFO | src.collectors.docs_collector | Collecting document from https://docs.python.org/3/tutorial/
2026-08-22 22:38:40,698 | INFO | src.collectors.docs_collector | Successfully downloaded page
2026-08-22 22:38:40,876 | INFO | src.collectors.docs_collector | Document created successfully (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.cleaners.document_cleaner | Cleaning document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.cleaners.document_cleaner | Finished cleaning document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.validator.document_validator | Validating document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.enrichers.document_enricher | Enriching document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.enrichers.document_enricher | Enrichment completed (id=f5dba3c5-8418-431c-9f70-e33a5a996f29, words=362, chars=2293, quality=0.50)
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Saving object to data/raw/documents.jsonl
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,876 | INFO | src.pipelines.dataset_pipeline | Saved document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29, title='The Python Tutorial — Python 3.14.7 documentation')
2026-08-22 22:38:40,876 | INFO | src.chunkers.document_chunker | Starting chunking for document (id=f5dba3c5-8418-431c-9f70-e33a5a996f29)
2026-08-22 22:38:40,876 | INFO | src.chunkers.document_chunker | Chunking completed (id=f5dba3c5-8418-431c-9f70-e33a5a996f29, chunks=12)
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Saving 12 objects
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,876 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,882 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,882 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,884 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,884 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:40,885 | INFO | src.storage.jsonl_store | Finished saving 12 objects
2026-08-22 22:38:40,885 | INFO | src.pipelines.dataset_pipeline | chunk Length=12
2026-08-22 22:38:40,885 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 22:38:40,885 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-22 22:38:41,166 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:41,219 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:41,542 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:41,597 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:41,598 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-22 22:38:41,878 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:41,924 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:42,303 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:42,364 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-22 22:38:42,774 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:42,843 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:43,136 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:43,195 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:43,598 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:43,904 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:43,964 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:44,318 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:44,604 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:44,916 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:45,211 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:45,497 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:45,554 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:45,958 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:46,008 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:46,287 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:46,365 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:46,786 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:46,857 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:47,268 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-22 22:38:47,594 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-22 22:38:47,927 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:47,999 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-22 22:38:48,414 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-22 22:38:48,414 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-22 22:38:48,414 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_1)
2026-08-22 22:38:48,629 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,633 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,633 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_2)
2026-08-22 22:38:48,658 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,660 | INFO | src.storage.jsonl_store | Object saved successfully
